server,spec_id,bucket_timestamp,bucket_str,rmb_per_wan,trading_volume,fetched_at
白帝城,324999,1786647600000,2026-08-14 03,5.65,82,2026-08-14T19:52:14.355Z
白帝城,324999,1786653452791,2026-08-14 04,5.65,0,2026-08-14T20:37:22.065Z
白帝城,324999,1786656742993,2026-08-14 05,5.65,0,2026-08-14T21:32:12.396Z
白帝城,324999,1786660267161,2026-08-14 06,5.65,0,2026-08-14T22:30:54.403Z
白帝城,324999,1786662000000,2026-08-14 07,5.65,117,2026-08-14T22:30:54.403Z
白帝城,324999,1786665600000,2026-08-14 08,5.556,106,2026-08-14T22:30:54.403Z
白帝城,324999,1786669200000,2026-08-14 09,5.65,73,2026-08-14T22:30:54.403Z
白帝城,324999,1786672800000,2026-08-14 10,5.65,609,2026-08-14T22:30:54.403Z
白帝城,324999,1786676400000,2026-08-14 11,5.633,202,2026-08-15T03:46:22.767Z
白帝城,324999,1786680000000,2026-08-14 12,5.502,190,2026-08-15T04:38:59.203Z
白帝城,324999,1786683600000,2026-08-14 13,5.398,893,2026-08-15T05:31:46.542Z
白帝城,324999,1786687200000,2026-08-14 14,5.439,89,2026-08-15T06:50:12.456Z
白帝城,324999,1786690800000,2026-08-14 15,5.47,260,2026-08-15T06:50:12.456Z
白帝城,324999,1786694400000,2026-08-14 16,5.585,705,2026-08-15T08:37:14.218Z
白帝城,324999,1786698000000,2026-08-14 17,5.675,1207,2026-08-15T09:32:44.357Z
白帝城,324999,1786701600000,2026-08-14 18,5.611,135,2026-08-15T10:30:14.902Z
白帝城,324999,1786705200000,2026-08-14 19,5.76,1025,2026-08-15T10:30:14.902Z
白帝城,324999,1786708800000,2026-08-14 20,5.756,20,2026-08-15T12:51:11.925Z
白帝城,324999,1786712400000,2026-08-14 21,5.756,812,2026-08-15T13:36:28.211Z
白帝城,324999,1786716000000,2026-08-14 22,5.809,536,2026-08-15T14:30:15.192Z
白帝城,324999,1786719600000,2026-08-14 23,5.747,376,2026-08-15T15:28:40.183Z
白帝城,324999,1786723200000,2026-08-15 00,5.819,160,2026-08-15T16:32:57.078Z
白帝城,324999,1786726800000,2026-08-15 01,5.814,123,2026-08-15T17:27:23.182Z
白帝城,324999,1786730400000,2026-08-15 02,5.814,0,2026-08-15T17:27:23.182Z
白帝城,324999,1786734000000,2026-08-15 03,5.814,0,2026-08-15T17:27:23.182Z
白帝城,324999,1786737600000,2026-08-15 04,5.814,0,2026-08-15T17:27:23.182Z
白帝城,324999,1786741200000,2026-08-15 05,5.814,0,2026-08-15T17:27:23.182Z
白帝城,324999,1786744800000,2026-08-15 06,5.814,0,2026-08-15T17:27:23.182Z
白帝城,324999,1786748400000,2026-08-15 07,5.6,30,2026-08-15T23:26:42.346Z
白帝城,324999,1786752000000,2026-08-15 08,5.6,0,2026-08-15T23:26:42.346Z
白帝城,324999,1786755600000,2026-08-15 09,5.652,125,2026-08-16T01:47:21.843Z
白帝城,324999,1786759200000,2026-08-15 10,5.788,116,2026-08-16T01:47:21.843Z
白帝城,324999,1786762800000,2026-08-15 11,5.786,89,2026-08-16T03:07:40.843Z
白帝城,324999,1786768955942,2026-08-15 12,5.791,0,2026-08-16T04:42:25.003Z
白帝城,324999,1786770000000,2026-08-15 13,5.791,250,2026-08-16T05:34:50.194Z
白帝城,324999,1786773600000,2026-08-15 14,5.66,11,2026-08-16T06:51:43.207Z
白帝城,324999,1786777200000,2026-08-15 15,5.836,1199,2026-08-16T07:37:37.425Z
白帝城,324999,1786780800000,2026-08-15 16,5.875,1022,2026-08-16T08:38:20.561Z
白帝城,324999,1786784400000,2026-08-15 17,5.874,1345,2026-08-16T09:34:09.750Z
白帝城,324999,1786788000000,2026-08-15 18,5.851,182,2026-08-16T10:30:23.501Z
白帝城,324999,1786791600000,2026-08-15 19,5.872,300,2026-08-16T11:26:34.668Z
白帝城,324999,1786795200000,2026-08-15 20,5.882,426,2026-08-16T12:52:26.806Z
白帝城,324999,1786798800000,2026-08-15 21,5.907,484,2026-08-16T13:36:59.513Z
白帝城,324999,1786802400000,2026-08-15 22,5.952,170,2026-08-16T14:30:31.192Z
白帝城,324999,1786806000000,2026-08-15 23,5.843,237,2026-08-16T14:30:31.192Z
白帝城,324999,1786809600000,2026-08-16 00,5.886,293,2026-08-16T16:34:01.871Z
白帝城,324999,1786813200000,2026-08-16 01,5.91,510,2026-08-16T17:25:50.762Z
白帝城,324999,1786816800000,2026-08-16 02,5.91,532,2026-08-16T17:25:50.762Z
白帝城,324999,1786821993766,2026-08-16 03,5.862,0,2026-08-16T19:26:22.801Z
白帝城,324999,1786825860913,2026-08-16 04,5.862,0,2026-08-16T20:30:48.175Z
白帝城,324999,1786827600000,2026-08-16 05,5.862,0,2026-08-16T20:30:48.175Z
白帝城,324999,1786831200000,2026-08-16 06,5.862,96,2026-08-16T22:28:31.195Z
白帝城,324999,1786834800000,2026-08-16 07,5.862,0,2026-08-16T22:28:31.195Z
白帝城,324999,1786838400000,2026-08-16 08,5.936,920,2026-08-16T22:28:31.195Z
白帝城,324999,1786842000000,2026-08-16 09,5.953,86,2026-08-17T01:45:37.141Z
白帝城,324999,1786845600000,2026-08-16 10,5.897,63,2026-08-17T01:45:37.141Z
白帝城,324999,1786849200000,2026-08-16 11,5.795,2784,2026-08-17T01:45:37.141Z
白帝城,324999,1786852800000,2026-08-16 12,5.78,138,2026-08-17T04:51:28.604Z
白帝城,324999,1786856400000,2026-08-16 13,5.777,586,2026-08-17T05:40:49.989Z
白帝城,324999,1786860000000,2026-08-16 14,5.729,901,2026-08-17T05:40:49.989Z
白帝城,324999,1786863600000,2026-08-16 15,5.792,626,2026-08-17T07:08:32.325Z
白帝城,324999,1786867200000,2026-08-16 16,5.774,822,2026-08-17T07:08:32.325Z
白帝城,324999,1786870800000,2026-08-16 17,5.766,749,2026-08-17T09:50:55.698Z
白帝城,324999,1786874400000,2026-08-16 18,5.76,387,2026-08-17T09:50:55.698Z
白帝城,324999,1786878000000,2026-08-16 19,5.767,127,2026-08-17T11:32:32.497Z
白帝城,324999,1786881600000,2026-08-16 20,5.754,415,2026-08-17T12:57:12.908Z
白帝城,324999,1786885200000,2026-08-16 21,5.583,1222,2026-08-17T13:44:49.386Z
白帝城,324999,1786888800000,2026-08-16 22,5.462,196,2026-08-17T13:44:49.386Z
白帝城,324999,1786892400000,2026-08-16 23,5.526,525,2026-08-17T15:32:01.591Z
白帝城,324999,1786896000000,2026-08-17 00,5.477,94,2026-08-17T16:35:33.344Z
白帝城,324999,1786899600000,2026-08-17 01,5.477,0,2026-08-17T16:35:33.344Z
白帝城,324999,1786903200000,2026-08-17 02,5.477,121,2026-08-17T18:49:49.813Z
白帝城,324999,1786908843853,2026-08-17 03,5.473,0,2026-08-17T19:33:51.073Z
白帝城,324999,1786910400000,2026-08-17 04,5.473,0,2026-08-17T19:33:51.073Z
白帝城,324999,1786914000000,2026-08-17 05,5.473,0,2026-08-17T19:33:51.073Z
白帝城,324999,1786919490205,2026-08-17 06,5.473,0,2026-08-17T22:31:19.375Z
白帝城,324999,1786921200000,2026-08-17 07,5.473,15,2026-08-17T23:29:09.756Z
白帝城,324999,1786924800000,2026-08-17 08,5.473,294,2026-08-17T23:29:09.756Z
白帝城,324999,1786928400000,2026-08-17 09,5.45,191,2026-08-17T23:29:09.756Z
白帝城,324999,1786932000000,2026-08-17 10,5.45,0,2026-08-17T23:29:09.756Z
白帝城,324999,1786935600000,2026-08-17 11,5.054,86,2026-08-18T03:52:07.029Z
白帝城,324999,1786939200000,2026-08-17 12,5.054,0,2026-08-18T03:52:07.029Z
白帝城,324999,1786945137544,2026-08-17 13,5.168,0,2026-08-18T05:38:44.412Z
白帝城,324999,1786946400000,2026-08-17 14,5.168,84,2026-08-18T06:55:39.020Z
白帝城,324999,1786950000000,2026-08-17 15,5.207,919,2026-08-18T06:55:39.020Z
白帝城,324999,1786953600000,2026-08-17 16,5.379,1207,2026-08-18T06:55:39.020Z
白帝城,324999,1786957200000,2026-08-17 17,5.406,97,2026-08-18T06:55:39.020Z
白帝城,324999,1786960800000,2026-08-17 18,5.239,127,2026-08-18T06:55:39.020Z
白帝城,324999,1786964400000,2026-08-17 19,5.358,690,2026-08-18T11:32:16.762Z
白帝城,324999,1786968000000,2026-08-17 20,5.43,552,2026-08-18T12:59:22.702Z
白帝城,324999,1786971600000,2026-08-17 21,5.358,745,2026-08-18T12:59:22.702Z
白帝城,324999,1786975200000,2026-08-17 22,5.277,364,2026-08-18T14:40:56.898Z
白帝城,324999,1786978800000,2026-08-17 23,5.277,0,2026-08-18T14:40:56.898Z
白帝城,324999,1786982400000,2026-08-18 00,5.288,700,2026-08-18T14:40:56.898Z
白帝城,324999,1786986000000,2026-08-18 01,5.19,81,2026-08-18T17:37:59.781Z
白帝城,324999,1786989600000,2026-08-18 02,5.298,400,2026-08-18T18:51:43.707Z
白帝城,324999,1786995219151,2026-08-18 03,5.298,0,2026-08-18T19:33:27.017Z
白帝城,324999,1786998729807,2026-08-18 04,5.298,0,2026-08-18T20:31:56.685Z
白帝城,324999,1787002274723,2026-08-18 05,5.298,0,2026-08-18T21:31:03.145Z
白帝城,324999,1787004000000,2026-08-18 06,5.298,0,2026-08-18T21:31:03.145Z
白帝城,324999,1787007600000,2026-08-18 07,5.298,0,2026-08-18T21:31:03.145Z
白帝城,324999,1787011200000,2026-08-18 08,5.298,0,2026-08-18T21:31:03.145Z
白帝城,324999,1787014800000,2026-08-18 09,5.298,0,2026-08-18T21:31:03.145Z
白帝城,324999,1787018400000,2026-08-18 10,5.298,476,2026-08-18T21:31:03.145Z
白帝城,324999,1787022000000,2026-08-18 11,5.327,318,2026-08-19T03:55:18.560Z
白帝城,324999,1787028274802,2026-08-18 12,5.359,0,2026-08-19T04:44:23.544Z
白帝城,324999,1787029200000,2026-08-18 13,5.359,150,2026-08-19T05:37:09.367Z
白帝城,324999,1787032800000,2026-08-18 14,5.337,412,2026-08-19T06:58:01.189Z
白帝城,324999,1787036400000,2026-08-18 15,5.343,342,2026-08-19T06:58:01.189Z
白帝城,324999,1787040000000,2026-08-18 16,5.29,267,2026-08-19T06:58:01.189Z
白帝城,324999,1787043600000,2026-08-18 17,5.291,95,2026-08-19T09:41:05.100Z
白帝城,324999,1787047200000,2026-08-18 18,5.36,299,2026-08-19T10:37:26.793Z
白帝城,324999,1787050800000,2026-08-18 19,5.305,182,2026-08-19T11:31:54.774Z
白帝城,324999,1787054400000,2026-08-18 20,5.272,44,2026-08-19T11:31:54.774Z
白帝城,324999,1787058000000,2026-08-18 21,5.266,342,2026-08-19T13:50:27.278Z
白帝城,324999,1787061600000,2026-08-18 22,5.267,550,2026-08-19T14:41:19.550Z
白帝城,324999,1787065200000,2026-08-18 23,5.283,1030,2026-08-19T14:41:19.550Z
白帝城,324999,1787068800000,2026-08-19 00,5.236,38,2026-08-19T14:41:19.550Z
白帝城,324999,1787072400000,2026-08-19 01,5.319,90,2026-08-19T14:41:19.550Z
白帝城,324999,1787076000000,2026-08-19 02,5.319,0,2026-08-19T14:41:19.550Z
白帝城,324999,1787079600000,2026-08-19 03,5.319,0,2026-08-19T14:41:19.550Z
白帝城,324999,1787083200000,2026-08-19 04,5.319,0,2026-08-19T14:41:19.550Z
白帝城,324999,1787086800000,2026-08-19 05,5.319,0,2026-08-19T14:41:19.550Z
白帝城,324999,1787090400000,2026-08-19 06,5.319,0,2026-08-19T14:41:19.550Z
白帝城,324999,1787094000000,2026-08-19 07,5.319,0,2026-08-19T14:41:19.550Z
白帝城,324999,1787097600000,2026-08-19 08,5.319,0,2026-08-19T14:41:19.550Z
白帝城,324999,1787101200000,2026-08-19 09,5.319,0,2026-08-19T14:41:19.550Z
白帝城,324999,1787104800000,2026-08-19 10,5.015,127,2026-08-19T14:41:19.550Z
白帝城,324999,1787108400000,2026-08-19 11,5.249,617,2026-08-19T14:41:19.550Z
白帝城,324999,1787112000000,2026-08-19 12,5.252,168,2026-08-19T14:41:19.550Z
白帝城,324999,1787115600000,2026-08-19 13,5.276,448,2026-08-19T14:41:19.550Z
白帝城,324999,1787119200000,2026-08-19 14,5.2,186,2026-08-19T14:41:19.550Z
白帝城,324999,1787122800000,2026-08-19 15,5.195,259,2026-08-19T14:41:19.550Z
白帝城,324999,1787126400000,2026-08-19 16,5.171,131,2026-08-19T14:41:19.550Z
白帝城,324999,1787130000000,2026-08-19 17,5.176,310,2026-08-19T14:41:19.550Z
白帝城,324999,1787133600000,2026-08-19 18,5.223,255,2026-08-19T14:41:19.550Z
白帝城,324999,1787137200000,2026-08-19 19,5.234,170,2026-08-19T14:41:19.550Z
白帝城,324999,1787140800000,2026-08-19 20,5.242,220,2026-08-19T14:41:19.550Z
白帝城,324999,1787144400000,2026-08-19 21,5.242,0,2026-08-19T14:41:19.550Z
花果山,3146578,1786625883044,2026-08-13 20,7.562,0,2026-08-14T12:57:51.217Z
花果山,3146578,1786626000000,2026-08-13 21,7.562,0,2026-08-14T12:57:51.217Z
花果山,3146578,1786630727039,2026-08-13 22,7.562,0,2026-08-14T14:18:33.217Z
花果山,3146578,1786636704746,2026-08-13 23,7.562,0,2026-08-14T15:58:13.444Z
花果山,3146578,1786636800000,2026-08-14 00,7.562,0,2026-08-14T15:58:13.444Z
花果山,3146578,1786643851075,2026-08-14 01,7.562,0,2026-08-14T17:57:19.000Z
花果山,3146578,1786644000000,2026-08-14 02,7.562,0,2026-08-14T17:57:19.000Z
花果山,3146578,1786650744952,2026-08-14 03,7.562,0,2026-08-14T19:52:14.355Z
花果山,3146578,1786653453170,2026-08-14 04,7.562,0,2026-08-14T20:37:22.065Z
花果山,3146578,1786656743354,2026-08-14 05,7.562,0,2026-08-14T21:32:12.396Z
花果山,3146578,1786660267940,2026-08-14 06,7.562,0,2026-08-14T22:30:54.403Z
花果山,3146578,1786662000000,2026-08-14 07,7.562,0,2026-08-14T22:30:54.403Z
花果山,3146578,1786665600000,2026-08-14 08,7.562,0,2026-08-14T22:30:54.403Z
花果山,3146578,1786669200000,2026-08-14 09,7.562,0,2026-08-14T22:30:54.403Z
花果山,3146578,1786672800000,2026-08-14 10,7.562,0,2026-08-14T22:30:54.403Z
花果山,3146578,1786679195708,2026-08-14 11,7.562,0,2026-08-15T03:46:22.767Z
花果山,3146578,1786682484708,2026-08-14 12,7.562,0,2026-08-15T04:38:59.203Z
花果山,3146578,1786685517414,2026-08-14 13,7.562,0,2026-08-15T05:31:46.542Z
花果山,3146578,1786687200000,2026-08-14 14,7.562,5,2026-08-15T06:50:12.456Z
花果山,3146578,1786690800000,2026-08-14 15,7.562,231,2026-08-15T06:50:12.456Z
花果山,3146578,1786694400000,2026-08-14 16,8.465,2067,2026-08-15T08:37:14.218Z
花果山,3146578,1786698000000,2026-08-14 17,8.125,5781,2026-08-15T09:32:44.357Z
花果山,3146578,1786701600000,2026-08-14 18,6.945,3310,2026-08-15T10:30:14.902Z
花果山,3146578,1786705200000,2026-08-14 19,6.876,1726,2026-08-15T10:30:14.902Z
花果山,3146578,1786708800000,2026-08-14 20,6.858,1570,2026-08-15T12:51:11.925Z
花果山,3146578,1786712400000,2026-08-14 21,6.846,2883,2026-08-15T13:36:28.211Z
花果山,3146578,1786716000000,2026-08-14 22,6.805,2638,2026-08-15T14:30:15.192Z
花果山,3146578,1786719600000,2026-08-14 23,6.799,2043,2026-08-15T15:28:40.183Z
花果山,3146578,1786723200000,2026-08-15 00,6.811,1992,2026-08-15T16:32:57.078Z
花果山,3146578,1786726800000,2026-08-15 01,6.828,1316,2026-08-15T17:27:23.182Z
花果山,3146578,1786730400000,2026-08-15 02,6.85,638,2026-08-15T17:27:23.182Z
花果山,3146578,1786734000000,2026-08-15 03,6.831,245,2026-08-15T17:27:23.182Z
花果山,3146578,1786737600000,2026-08-15 04,6.835,639,2026-08-15T17:27:23.182Z
花果山,3146578,1786741200000,2026-08-15 05,6.907,491,2026-08-15T17:27:23.182Z
花果山,3146578,1786744800000,2026-08-15 06,6.893,277,2026-08-15T17:27:23.182Z
花果山,3146578,1786748400000,2026-08-15 07,6.878,257,2026-08-15T23:26:42.346Z
花果山,3146578,1786752000000,2026-08-15 08,7.025,370,2026-08-15T23:26:42.346Z
花果山,3146578,1786755600000,2026-08-15 09,7.072,335,2026-08-16T01:47:21.843Z
花果山,3146578,1786759200000,2026-08-15 10,7.283,1777,2026-08-16T01:47:21.843Z
花果山,3146578,1786762800000,2026-08-15 11,7.579,1476,2026-08-16T03:07:40.843Z
花果山,3146578,1786766400000,2026-08-15 12,7.563,1458,2026-08-16T04:42:25.003Z
花果山,3146578,1786770000000,2026-08-15 13,7.573,3725,2026-08-16T05:34:50.194Z
花果山,3146578,1786773600000,2026-08-15 14,7.593,3514,2026-08-16T06:51:43.207Z
花果山,3146578,1786777200000,2026-08-15 15,7.624,3604,2026-08-16T07:37:37.425Z
花果山,3146578,1786780800000,2026-08-15 16,7.608,2599,2026-08-16T08:38:20.561Z
花果山,3146578,1786784400000,2026-08-15 17,7.549,2783,2026-08-16T09:34:09.750Z
花果山,3146578,1786788000000,2026-08-15 18,7.501,2985,2026-08-16T10:30:23.501Z
花果山,3146578,1786791600000,2026-08-15 19,7.501,4607,2026-08-16T11:26:34.668Z
花果山,3146578,1786795200000,2026-08-15 20,7.553,3185,2026-08-16T12:52:26.806Z
花果山,3146578,1786798800000,2026-08-15 21,7.561,2386,2026-08-16T13:36:59.513Z
花果山,3146578,1786802400000,2026-08-15 22,7.536,3666,2026-08-16T14:30:31.192Z
花果山,3146578,1786806000000,2026-08-15 23,7.56,4130,2026-08-16T15:28:50.440Z
花果山,3146578,1786809600000,2026-08-16 00,7.608,5106,2026-08-16T16:34:01.871Z
花果山,3146578,1786813200000,2026-08-16 01,7.616,1942,2026-08-16T17:25:50.762Z
花果山,3146578,1786816800000,2026-08-16 02,7.517,1319,2026-08-16T17:25:50.762Z
花果山,3146578,1786820400000,2026-08-16 03,7.646,1970,2026-08-16T19:26:22.801Z
花果山,3146578,1786824000000,2026-08-16 04,7.671,1208,2026-08-16T20:30:48.175Z
花果山,3146578,1786827600000,2026-08-16 05,7.696,1117,2026-08-16T20:30:48.175Z
花果山,3146578,1786831200000,2026-08-16 06,7.813,1929,2026-08-16T22:28:31.195Z
花果山,3146578,1786834800000,2026-08-16 07,7.796,1957,2026-08-16T22:28:31.195Z
花果山,3146578,1786838400000,2026-08-16 08,7.816,2927,2026-08-16T22:28:31.195Z
花果山,3146578,1786842000000,2026-08-16 09,7.725,8325,2026-08-17T01:45:37.141Z
花果山,3146578,1786845600000,2026-08-16 10,7.697,7070,2026-08-17T01:45:37.141Z
花果山,3146578,1786849200000,2026-08-16 11,7.644,6422,2026-08-17T01:45:37.141Z
花果山,3146578,1786852800000,2026-08-16 12,7.619,7740,2026-08-17T04:51:28.604Z
花果山,3146578,1786856400000,2026-08-16 13,7.555,4821,2026-08-17T05:40:49.989Z
花果山,3146578,1786860000000,2026-08-16 14,7.416,4671,2026-08-17T05:40:49.989Z
花果山,3146578,1786863600000,2026-08-16 15,7.287,6284,2026-08-17T07:08:32.325Z
花果山,3146578,1786867200000,2026-08-16 16,7.198,8952,2026-08-17T07:08:32.325Z
花果山,3146578,1786870800000,2026-08-16 17,7.212,5175,2026-08-17T09:50:55.698Z
花果山,3146578,1786874400000,2026-08-16 18,7.356,3829,2026-08-17T09:50:55.698Z
花果山,3146578,1786878000000,2026-08-16 19,7.403,7100,2026-08-17T11:32:32.497Z
花果山,3146578,1786881600000,2026-08-16 20,7.345,5877,2026-08-17T12:57:12.908Z
花果山,3146578,1786885200000,2026-08-16 21,7.115,4582,2026-08-17T13:44:49.386Z
花果山,3146578,1786888800000,2026-08-16 22,6.88,5032,2026-08-17T13:44:49.386Z
花果山,3146578,1786892400000,2026-08-16 23,6.614,5477,2026-08-17T15:32:01.591Z
花果山,3146578,1786896000000,2026-08-17 00,6.529,4042,2026-08-17T16:35:33.344Z
花果山,3146578,1786899600000,2026-08-17 01,6.755,1826,2026-08-17T16:35:33.344Z
花果山,3146578,1786903200000,2026-08-17 02,6.717,881,2026-08-17T18:49:49.813Z
花果山,3146578,1786906800000,2026-08-17 03,6.696,930,2026-08-17T19:33:51.073Z
花果山,3146578,1786910400000,2026-08-17 04,6.715,809,2026-08-17T19:33:51.073Z
花果山,3146578,1786914000000,2026-08-17 05,6.749,678,2026-08-17T19:33:51.073Z
花果山,3146578,1786917600000,2026-08-17 06,6.708,374,2026-08-17T22:31:19.375Z
花果山,3146578,1786921200000,2026-08-17 07,6.559,1732,2026-08-17T23:29:09.756Z
花果山,3146578,1786924800000,2026-08-17 08,6.446,1948,2026-08-17T23:29:09.756Z
花果山,3146578,1786928400000,2026-08-17 09,6.347,2123,2026-08-17T23:29:09.756Z
花果山,3146578,1786932000000,2026-08-17 10,6.218,3448,2026-08-17T23:29:09.756Z
花果山,3146578,1786935600000,2026-08-17 11,6.094,4033,2026-08-18T03:52:07.029Z
花果山,3146578,1786939200000,2026-08-17 12,6.107,4045,2026-08-18T03:52:07.029Z
花果山,3146578,1786942800000,2026-08-17 13,6.214,3657,2026-08-18T05:38:44.412Z
花果山,3146578,1786946400000,2026-08-17 14,6.412,3123,2026-08-18T06:55:39.020Z
花果山,3146578,1786950000000,2026-08-17 15,6.451,5913,2026-08-18T06:55:39.020Z
花果山,3146578,1786953600000,2026-08-17 16,6.448,3263,2026-08-18T06:55:39.020Z
花果山,3146578,1786957200000,2026-08-17 17,6.413,5433,2026-08-18T06:55:39.020Z
花果山,3146578,1786960800000,2026-08-17 18,6.389,6958,2026-08-18T06:55:39.020Z
花果山,3146578,1786964400000,2026-08-17 19,6.367,6490,2026-08-18T11:32:16.762Z
花果山,3146578,1786968000000,2026-08-17 20,6.354,3514,2026-08-18T12:59:22.702Z
花果山,3146578,1786971600000,2026-08-17 21,6.331,3758,2026-08-18T12:59:22.702Z
花果山,3146578,1786975200000,2026-08-17 22,6.284,8037,2026-08-18T14:40:56.898Z
花果山,3146578,1786978800000,2026-08-17 23,6.224,4218,2026-08-18T14:40:56.898Z
花果山,3146578,1786982400000,2026-08-18 00,6.227,3578,2026-08-18T14:40:56.898Z
花果山,3146578,1786986000000,2026-08-18 01,6.328,2734,2026-08-18T17:37:59.781Z
花果山,3146578,1786989600000,2026-08-18 02,6.405,4222,2026-08-18T18:51:43.707Z
花果山,3146578,1786993200000,2026-08-18 03,6.434,1960,2026-08-18T19:33:27.017Z
花果山,3146578,1786996800000,2026-08-18 04,6.428,1822,2026-08-18T20:31:56.685Z
花果山,3146578,1787000400000,2026-08-18 05,6.453,2462,2026-08-18T21:31:03.145Z
花果山,3146578,1787004000000,2026-08-18 06,6.441,1080,2026-08-18T21:31:03.145Z
花果山,3146578,1787007600000,2026-08-18 07,6.464,1668,2026-08-18T21:31:03.145Z
花果山,3146578,1787011200000,2026-08-18 08,6.406,1462,2026-08-18T21:31:03.145Z
花果山,3146578,1787014800000,2026-08-18 09,6.444,3396,2026-08-18T21:31:03.145Z
花果山,3146578,1787018400000,2026-08-18 10,6.458,3626,2026-08-18T21:31:03.145Z
花果山,3146578,1787022000000,2026-08-18 11,6.492,2689,2026-08-19T03:55:18.560Z
花果山,3146578,1787025600000,2026-08-18 12,6.66,5012,2026-08-19T04:44:23.544Z
花果山,3146578,1787029200000,2026-08-18 13,6.689,3928,2026-08-19T05:37:09.367Z
花果山,3146578,1787032800000,2026-08-18 14,6.668,3770,2026-08-19T06:58:01.189Z
花果山,3146578,1787036400000,2026-08-18 15,6.584,4904,2026-08-19T06:58:01.189Z
花果山,3146578,1787040000000,2026-08-18 16,6.487,3251,2026-08-19T06:58:01.189Z
花果山,3146578,1787043600000,2026-08-18 17,6.516,5795,2026-08-19T09:41:05.100Z
花果山,3146578,1787047200000,2026-08-18 18,6.555,5358,2026-08-19T10:37:26.793Z
花果山,3146578,1787050800000,2026-08-18 19,6.568,2905,2026-08-19T11:31:54.774Z
花果山,3146578,1787054400000,2026-08-18 20,6.519,2284,2026-08-19T11:31:54.774Z
花果山,3146578,1787058000000,2026-08-18 21,6.486,3924,2026-08-19T13:50:27.278Z
花果山,3146578,1787061600000,2026-08-18 22,6.456,3869,2026-08-19T14:41:19.550Z
花果山,3146578,1787065200000,2026-08-18 23,6.438,3967,2026-08-19T14:41:19.550Z
花果山,3146578,1787068800000,2026-08-19 00,6.435,2526,2026-08-19T14:41:19.550Z
花果山,3146578,1787072400000,2026-08-19 01,6.494,4352,2026-08-19T14:41:19.550Z
花果山,3146578,1787076000000,2026-08-19 02,6.523,3223,2026-08-19T14:41:19.550Z
花果山,3146578,1787079600000,2026-08-19 03,6.541,1715,2026-08-19T14:41:19.550Z
花果山,3146578,1787083200000,2026-08-19 04,6.575,1976,2026-08-19T14:41:19.550Z
花果山,3146578,1787086800000,2026-08-19 05,6.596,389,2026-08-19T14:41:19.550Z
花果山,3146578,1787090400000,2026-08-19 06,6.596,2265,2026-08-19T14:41:19.550Z
花果山,3146578,1787094000000,2026-08-19 07,6.55,5235,2026-08-19T14:41:19.550Z
花果山,3146578,1787097600000,2026-08-19 08,6.569,2896,2026-08-19T14:41:19.550Z
花果山,3146578,1787101200000,2026-08-19 09,6.499,4117,2026-08-19T14:41:19.550Z
花果山,3146578,1787104800000,2026-08-19 10,6.411,5770,2026-08-19T14:41:19.550Z
花果山,3146578,1787108400000,2026-08-19 11,6.437,5632,2026-08-19T14:41:19.550Z
花果山,3146578,1787112000000,2026-08-19 12,6.492,5771,2026-08-19T14:41:19.550Z
花果山,3146578,1787115600000,2026-08-19 13,6.471,7855,2026-08-19T14:41:19.550Z
花果山,3146578,1787119200000,2026-08-19 14,6.488,7851,2026-08-19T14:41:19.550Z
花果山,3146578,1787122800000,2026-08-19 15,6.498,6425,2026-08-19T14:41:19.550Z
花果山,3146578,1787126400000,2026-08-19 16,6.473,9019,2026-08-19T14:41:19.550Z
花果山,3146578,1787130000000,2026-08-19 17,6.48,7228,2026-08-19T14:41:19.550Z
花果山,3146578,1787133600000,2026-08-19 18,6.489,4425,2026-08-19T14:41:19.550Z
花果山,3146578,1787137200000,2026-08-19 19,6.488,7987,2026-08-19T14:41:19.550Z
花果山,3146578,1787140800000,2026-08-19 20,6.495,5253,2026-08-19T14:41:19.550Z
花果山,3146578,1787144400000,2026-08-19 21,6.499,8185,2026-08-19T14:41:19.550Z
